node,stopping_time,total_stopping_time,maximum_excursion,binary_length,parity_vector_length,in_degree,out_degree,distance_from_root,ancestor_count,branching_factor,level_set,umap_1,umap_2
26533,3,77,79600,15,77,0,0,-1,1,0,-1,4.2225046,5.905781
26534,1,77,59704,15,77,0,1,-1,1,0,-1,6.208485,4.778511
26535,24,77,255040,15,77,0,0,-1,1,0,-1,4.0794325,5.16938
26536,1,95,26536,15,95,1,1,95,2,1,95,5.8774495,4.8909883
26537,3,152,6980632,15,152,0,0,-1,1,0,-1,4.072955,6.8068414
26538,1,95,39808,15,95,0,1,95,1,0,95,5.98032,5.5474215
26539,8,170,191320,15,170,0,0,-1,1,0,-1,3.4594762,4.144652
26540,1,77,85048,15,77,0,1,-1,1,0,-1,4.384898,4.5478463
26541,3,77,85048,15,77,0,0,-1,1,0,-1,3.8058906,3.4472854
26542,1,77,89584,15,77,1,1,-1,2,1,-1,5.3546624,2.6725004
26543,13,77,268756,15,77,0,0,-1,1,0,-1,6.356615,3.4201186
26544,1,46,26544,15,46,0,1,46,1,0,46,6.337634,4.7173457
26545,3,95,79636,15,95,0,0,-1,1,0,-1,5.8317337,6.733983
26546,1,95,44800,15,95,0,1,95,1,0,95,5.4018545,6.5036817
26547,6,95,119464,15,95,0,0,-1,1,0,-1,2.541363,5.9328036
26548,1,46,26548,15,46,1,1,46,2,1,46,4.979075,3.119745
26549,3,46,79648,15,46,0,0,-1,1,0,-1,3.247822,4.5128145
26550,1,77,100816,15,77,0,1,-1,1,0,-1,5.1169806,5.683414
26551,8,77,179224,15,77,0,0,-1,1,0,-1,3.816095,6.663681
26552,1,46,26552,15,46,0,1,46,1,0,46,5.2083254,6.5698576
26553,3,77,89620,15,77,0,0,-1,1,0,-1,6.2126703,3.0377712
26554,1,46,39832,15,46,1,1,46,2,1,46,5.691319,6.9068837
26555,11,77,134440,15,77,0,0,-1,1,0,-1,4.435894,5.519214
26556,1,77,127636,15,77,0,1,-1,1,0,-1,5.0406427,6.245074
26557,3,77,127636,15,77,0,0,-1,1,0,-1,5.865566,4.349898
26558,1,77,201688,15,77,0,1,-1,1,0,-1,5.311626,3.3802094
26559,21,77,680704,15,77,0,0,-1,1,0,-1,4.2908306,5.7493024
26560,1,139,26560,15,139,1,1,139,2,1,139,4.1475606,6.9296594
26561,3,46,79684,15,46,0,0,-1,1,0,-1,6.835946,5.4861846
26562,1,77,107728,15,77,0,1,-1,1,0,-1,3.9975314,6.23102
26563,6,77,119536,15,77,0,0,-1,1,0,-1,3.199743,5.850908
26564,1,95,26564,15,95,0,1,95,1,0,95,4.9541907,4.346299
26565,3,95,79696,15,95,0,0,-1,1,0,-1,5.178526,5.7868304
26566,1,95,59776,15,95,1,1,-1,2,1,-1,4.896777,5.4177265
26567,13,77,179332,15,77,0,0,-1,1,0,-1,4.44009,5.6929045
26568,1,108,45520,15,108,0,1,108,1,0,108,6.367259,4.8263717
26569,3,77,134512,15,77,0,0,-1,1,0,-1,3.4641345,5.606231
26570,1,108,45520,15,108,0,1,108,1,0,108,2.8443675,4.8860745
26571,8,108,119572,15,108,0,0,-1,1,0,-1,5.294405,5.3003163
26572,1,108,45520,15,108,1,1,108,2,1,108,4.1767025,4.6225977
26573,3,108,79720,15,108,0,0,-1,1,0,-1,6.020916,5.5665073
26574,1,77,151360,15,77,0,1,-1,1,0,-1,2.883232,6.292896
26575,16,77,269080,15,77,0,0,-1,1,0,-1,6.516706,4.6156588
26576,1,139,26576,15,139,0,1,139,1,0,139,4.3791375,4.507722
26577,3,108,79732,15,108,0,0,-1,1,0,-1,3.1289492,4.716762
26578,1,77,255472,15,77,1,1,-1,2,1,-1,6.4315653,4.6745214
26579,6,77,255472,15,77,0,0,-1,1,0,-1,4.1150045,5.2642245
26580,1,139,26580,15,139,0,1,139,1,0,139,3.7110214,3.0864787
26581,3,139,79744,15,139,0,0,-1,1,0,-1,5.6252775,4.785759
26582,1,77,113560,15,77,0,1,-1,1,0,-1,3.0025072,6.4667
26583,8,77,179440,15,77,0,0,-1,1,0,-1,5.997702,4.2473693
26584,1,121,345544,15,121,1,1,-1,2,1,-1,4.402373,6.938646
26585,3,95,89728,15,95,0,0,-1,1,0,-1,4.2269516,5.394354
26586,1,121,345544,15,121,0,1,-1,1,0,-1,5.263844,3.348996
26587,13,77,201904,15,77,0,0,-1,1,0,-1,5.0571713,4.2991195
26588,1,121,345544,15,121,0,1,-1,1,0,-1,4.774537,6.571518
26589,3,121,345544,15,121,0,0,-1,1,0,-1,5.6376157,4.3805027
26590,1,77,227176,15,77,1,1,-1,2,1,-1,4.3541107,6.120242
26591,21,77,403864,15,77,0,0,-1,1,0,-1,4.5676756,4.154896
26592,1,139,26592,15,139,0,1,139,1,0,139,5.3820205,3.2288196
26593,3,121,323512,15,121,0,0,-1,1,0,-1,2.2835538,4.776934
26594,1,139,39892,15,139,0,1,139,1,0,139,5.9429717,3.2110224
26595,6,139,119680,15,139,0,0,-1,1,0,-1,3.3728528,3.231442
26596,1,170,182068,15,170,1,1,-1,2,1,-1,5.3617334,2.972187
26597,3,170,182068,15,170,0,0,-1,1,0,-1,6.331482,5.9774218
26598,1,170,182068,15,170,0,1,-1,1,0,-1,5.2966166,3.2446928
26599,16,77,302992,15,77,0,0,-1,1,0,-1,4.46638,6.3427777
26600,1,139,26600,15,139,0,1,139,1,0,139,4.045926,4.34563
26601,3,214,984148,15,214,0,0,-1,1,0,-1,4.9278913,6.5602903
26602,1,139,39904,15,139,1,1,139,2,1,139,5.229662,5.4910173
26603,8,108,227284,15,108,0,0,-1,1,0,-1,3.7030883,4.933039
26604,1,46,37888,15,46,0,1,46,1,0,46,5.6089716,6.242355
26605,3,46,79816,15,46,0,0,-1,1,0,-1,3.262126,2.9308543
26606,1,46,89800,15,46,0,1,-1,1,0,-1,4.575369,4.3956575
26607,19,170,485512,15,170,0,0,-1,1,0,-1,3.8266037,3.8093708
26608,1,77,95956,15,77,1,1,-1,2,1,-1,3.7870896,5.493519
26609,3,139,79828,15,139,0,0,-1,1,0,-1,4.0227575,6.276609
26610,1,77,85264,15,77,0,1,-1,1,0,-1,6.0123215,4.312038
26611,6,77,119752,15,77,0,0,-1,1,0,-1,6.0390735,5.7886467
26612,1,77,95956,15,77,0,1,-1,1,0,-1,5.596855,5.7042675
26613,3,77,95956,15,77,0,0,-1,1,0,-1,2.7385464,4.6489615
26614,1,77,75796,15,77,1,1,-1,2,1,-1,3.3876154,5.791792
26615,8,77,179656,15,77,0,0,-1,1,0,-1,5.0666394,4.632934
26616,1,77,170584,15,77,0,1,-1,1,0,-1,4.1248846,3.8435285
26617,3,77,113704,15,77,0,0,-1,1,0,-1,3.656361,5.4023743
26618,1,77,170584,15,77,0,1,-1,1,0,-1,4.730761,7.0410285
26619,26,77,383776,15,77,0,0,-1,1,0,-1,4.0278034,4.384308
26620,1,170,575728,15,170,1,1,-1,2,1,-1,6.362025,4.055395
26621,3,170,575728,15,170,0,0,-1,1,0,-1,3.5294917,3.0789332
26622,1,170,1535272,15,170,0,1,-1,1,0,-1,5.4885235,5.9056277
26623,106,307,106358020,15,307,0,0,-1,1,0,-1,4.1193914,3.3252099
26624,1,20,26624,15,20,0,1,20,1,0,20,3.828241,3.4373612
26625,3,214,129760,15,214,0,0,-1,1,0,-1,4.16637,6.080126
26626,1,95,39940,15,95,1,1,95,2,1,95,4.452007,3.8671038
26627,6,95,119824,15,95,0,0,-1,1,0,-1,3.505984,4.2348356
26628,1,170,26628,15,170,0,1,170,1,0,170,4.170337,4.9929113
26629,3,170,79888,15,170,0,0,-1,1,0,-1,3.5301993,5.5375996
26630,1,170,59920,15,170,0,1,-1,1,0,-1,3.196611,6.0567513
26631,11,95,179764,15,95,0,0,-1,1,0,-1,6.706983,4.8560567
26632,1,95,26632,15,95,1,1,95,2,1,95,2.979417,3.484883
26633,3,170,134836,15,170,0,0,-1,1,0,-1,3.1338143,5.1321087
26634,1,95,39952,15,95,0,1,95,1,0,95,6.0025263,3.1550586
26635,8,170,119860,15,170,0,0,-1,1,0,-1,3.6843693,6.6454506
26636,1,95,29968,15,95,0,1,95,1,0,95,6.5966473,5.8196154
26637,3,95,79912,15,95,0,0,-1,1,0,-1,5.651014,2.957504
26638,1,170,89908,15,170,1,1,-1,2,1,-1,4.7828298,4.5919857
26639,11,170,269728,15,170,0,0,-1,1,0,-1,5.706813,4.3485312
26640,1,183,250504,15,183,0,1,-1,1,0,-1,5.8774385,3.7206905
26641,3,95,79924,15,95,0,0,-1,1,0,-1,6.8560066,4.6609826
26642,1,170,67444,15,170,0,1,-1,1,0,-1,4.256357,3.202121
26643,6,170,119896,15,170,0,0,-1,1,0,-1,5.2741003,7.0436583
26644,1,183,250504,15,183,1,1,-1,2,1,-1,2.8773668,5.2492013
26645,3,183,250504,15,183,0,0,-1,1,0,-1,3.6231,3.8834438
26646,1,95,59956,15,95,0,1,-1,1,0,-1,5.453504,5.735055
26647,8,95,179872,15,95,0,0,-1,1,0,-1,6.8859444,5.3617973
26648,1,183,250504,15,183,0,1,-1,1,0,-1,4.1553564,6.6494417
26649,3,77,96064,15,77,0,0,-1,1,0,-1,4.7546496,5.1281075
26650,1,183,250504,15,183,1,1,-1,2,1,-1,3.501891,3.8263197
26651,21,77,455380,15,77,0,0,-1,1,0,-1,3.9961786,6.029479
26652,1,69,44980,15,69,0,1,69,1,0,69,3.251404,4.2752447
26653,3,69,79960,15,69,0,0,-1,1,0,-1,4.8712816,4.321482
26654,1,69,134944,15,69,0,1,-1,1,0,-1,6.73996,4.736902
26655,21,77,404836,15,77,0,0,-1,1,0,-1,6.9324718,4.42109
26656,1,33,26656,15,33,1,1,33,2,1,33,5.804802,4.351958
26657,3,69,79972,15,69,0,0,-1,1,0,-1,5.9299836,5.1652207
26658,1,183,250504,15,183,0,1,-1,1,0,-1,4.2099686,2.9831362
26659,6,183,250504,15,183,0,0,-1,1,0,-1,4.9809813,4.0687366
26660,1,95,33748,15,95,0,1,95,1,0,95,7.2968373,4.961884
26661,3,95,79984,15,95,0,0,-1,1,0,-1,4.46693,5.258931
26662,1,95,59992,15,95,1,1,-1,2,1,-1,6.624729,4.635629
26663,13,69,202480,15,69,0,0,-1,1,0,-1,5.02613,3.4507518
26664,1,33,26664,15,33,0,1,33,1,0,33,6.0072913,5.7332816
26665,3,69,324376,15,69,0,0,-1,1,0,-1,4.2085576,4.9380484
26666,1,33,40000,15,33,0,1,33,1,0,33,6.7001624,5.976108
26667,8,170,120004,15,170,0,0,-1,1,0,-1,3.8743505,5.675258
26668,1,183,250504,15,183,1,1,-1,2,1,-1,3.871416,5.6067305
26669,3,183,250504,15,183,0,0,-1,1,0,-1,2.9100087,5.6365614
26670,1,183,250504,15,183,0,1,-1,1,0,-1,2.791235,3.6256914
26671,21,77,270052,15,77,0,0,-1,1,0,-1,5.1681747,5.6343803
26672,1,33,26672,15,33,0,1,33,1,0,33,5.365932,5.2488675
26673,3,69,80020,15,69,0,0,-1,1,0,-1,5.146857,4.9225297
26674,1,69,45016,15,69,1,1,69,2,1,69,3.7979238,2.79234
26675,6,69,120040,15,69,0,0,-1,1,0,-1,5.8079195,3.308943
26676,1,33,26676,15,33,0,1,33,1,0,33,5.616916,5.0328374
26677,3,33,80032,15,33,0,0,-1,1,0,-1,3.6072338,6.300099
26678,1,170,384640,15,170,0,1,-1,1,0,-1,4.8773007,3.1082342
26679,8,170,384640,15,170,0,0,-1,1,0,-1,6.9859166,4.1400075
26680,1,183,250504,15,183,1,1,-1,2,1,-1,6.1320214,3.1282897
26681,3,183,250504,15,183,0,0,-1,1,0,-1,3.8486505,2.7127345
26682,1,183,250504,15,183,0,1,-1,1,0,-1,6.033596,5.008712
26683,11,121,410884,15,121,0,0,-1,1,0,-1,5.126237,2.5676386
26684,1,183,250504,15,183,0,1,-1,1,0,-1,4.2097616,3.7131705
26685,3,183,250504,15,183,0,0,-1,1,0,-1,4.8753557,4.8215175
26686,1,69,486952,15,69,1,1,-1,2,1,-1,4.6573853,5.478376
26687,39,69,607984,15,69,0,0,-1,1,0,-1,2.8661284,6.1793823
26688,1,139,26688,15,139,0,1,139,1,0,139,4.6278768,4.769631
26689,3,170,144340,15,170,0,0,-1,1,0,-1,6.9784536,5.0891414
26690,1,170,144340,15,170,0,1,-1,1,0,-1,3.171412,4.9918547
26691,6,170,144340,15,170,0,0,-1,1,0,-1,6.326338,4.95615
26692,1,33,26692,15,33,1,1,33,2,1,33,3.8854787,4.705792
26693,3,33,80080,15,33,0,0,-1,1,0,-1,3.2431502,4.053126
26694,1,33,60064,15,33,0,1,-1,1,0,-1,2.8441787,3.9621418
26695,29,170,192436,15,170,0,0,-1,1,0,-1,6.2580066,3.4583716
26696,1,69,26696,15,69,0,1,69,1,0,69,6.6188593,6.2105603
26697,3,214,2633632,15,214,0,0,-1,1,0,-1,3.8682826,5.6700835
26698,1,69,40048,15,69,1,1,69,2,1,69,4.533183,5.296189
26699,8,33,120148,15,33,0,0,-1,1,0,-1,3.698187,6.4907255
26700,1,69,30040,15,69,0,1,69,1,0,69,3.873987,3.364167
26701,3,69,80104,15,69,0,0,-1,1,0,-1,3.7474968,4.5178847
26702,1,69,101392,15,69,0,1,-1,1,0,-1,2.679689,4.467991
26703,13,69,270376,15,69,0,0,-1,1,0,-1,2.61214,4.6589546
26704,1,139,26704,15,139,1,1,139,2,1,139,5.0655856,3.0169992
26705,3,69,80116,15,69,0,0,-1,1,0,-1,4.3557715,7.3121543
26706,1,69,152116,15,69,0,1,-1,1,0,-1,4.543802,3.4738517
26707,6,69,152116,15,69,0,0,-1,1,0,-1,3.8590117,6.81779
26708,1,139,26708,15,139,0,1,139,1,0,139,3.9842896,6.6929564
26709,3,139,80128,15,139,0,0,-1,1,0,-1,4.255195,4.708829
26710,1,95,60100,15,95,1,1,-1,2,1,-1,4.8093805,5.61706
26711,8,95,180304,15,95,0,0,-1,1,0,-1,6.607358,3.702593
26712,1,95,26712,15,95,0,1,95,1,0,95,3.3458428,3.7769747
26713,3,95,90160,15,95,0,0,-1,1,0,-1,3.7112195,2.9511473
26714,1,95,40072,15,95,0,1,95,1,0,95,4.0013666,2.7675934
26715,34,121,770308,15,121,0,0,-1,1,0,-1,4.621656,3.9209776
26716,1,95,45088,15,95,1,1,95,2,1,95,5.5306263,4.306517
26717,3,95,80152,15,95,0,0,-1,1,0,-1,4.4103036,4.4928064
26718,1,69,135268,15,69,0,1,-1,1,0,-1,5.064238,4.3119807
26719,13,69,405808,15,69,0,0,-1,1,0,-1,5.3021884,6.4463735
26720,1,139,26720,15,139,0,1,139,1,0,139,2.8213625,5.551971
26721,3,214,146500,15,214,0,0,-1,1,0,-1,4.4729037,6.6843886
26722,1,95,40084,15,95,1,1,95,2,1,95,4.6209197,6.396831
26723,6,95,120256,15,95,0,0,-1,1,0,-1,2.2258937,4.832068
26724,1,95,26724,15,95,0,1,95,1,0,95,4.8553314,3.4179502
26725,3,95,80176,15,95,0,0,-1,1,0,-1,5.2457185,4.713026
26726,1,95,60136,15,95,0,1,-1,1,0,-1,3.647454,3.8298135
26727,34,69,456676,15,69,0,0,-1,1,0,-1,6.5719967,5.699093
26728,1,139,26728,15,139,1,1,139,2,1,139,5.9942555,6.1537037
26729,3,69,202984,15,69,0,0,-1,1,0,-1,5.690796,3.0495262
26730,1,139,40096,15,139,0,1,139,1,0,139,4.7811136,5.332185
26731,8,77,385396,15,77,0,0,-1,1,0,-1,6.226014,3.4533658
26732,1,95,114208,15,95,0,1,-1,1,0,-1,4.8872557,7.2335787
26733,3,95,114208,15,95,0,0,-1,1,0,-1,6.515713,5.5094113
26734,1,95,114208,15,95,1,1,-1,2,1,-1,3.230355,5.177339
26735,57,170,1951288,15,170,0,0,-1,1,0,-1,5.3919606,6.5014515
26736,1,46,26736,15,46,0,1,46,1,0,46,4.0444455,3.227718
26737,3,139,80212,15,139,0,0,-1,1,0,-1,5.1515083,5.550673
26738,1,95,45124,15,95,0,1,95,1,0,95,4.795153,2.736836
26739,6,95,120328,15,95,0,0,-1,1,0,-1,3.3058481,4.1606793
26740,1,46,26740,15,46,1,1,46,2,1,46,3.3248496,4.867813
26741,3,46,80224,15,46,0,0,-1,1,0,-1,6.4299498,3.3668797
26742,1,51,67696,15,51,0,1,-1,1,0,-1,5.539285,5.333671
26743,8,51,180520,15,51,0,0,-1,1,0,-1,3.9371805,5.3442245
26744,1,46,33856,15,46,0,1,46,1,0,46,3.3553808,6.747096
26745,3,121,171376,15,121,0,0,-1,1,0,-1,6.1642075,4.925425
26746,1,46,40120,15,46,1,1,46,2,1,46,5.1097493,4.668977
26747,13,51,135412,15,51,0,0,-1,1,0,-1,3.2005835,4.3385215
26748,1,51,101572,15,51,0,1,-1,1,0,-1,5.692745,4.005641
26749,3,51,101572,15,51,0,0,-1,1,0,-1,4.523189,4.379108
26750,1,51,304720,15,51,0,1,-1,1,0,-1,5.1489053,3.5809636
26751,34,121,914164,15,121,0,0,-1,1,0,-1,5.022179,5.5469155
26752,1,46,26752,15,46,1,1,46,2,1,46,4.359415,6.454106
26753,3,95,80260,15,95,0,0,-1,1,0,-1,4.4353347,2.8093877
26754,1,46,40132,15,46,0,1,46,1,0,46,4.047399,5.3382354
26755,6,46,120400,15,46,0,0,-1,1,0,-1,6.487276,4.7567015
26756,1,46,26756,15,46,0,1,46,1,0,46,4.9514117,5.9540973
26757,3,46,80272,15,46,0,0,-1,1,0,-1,3.5323455,4.670092
26758,1,46,60208,15,46,1,1,-1,2,1,-1,5.9896827,2.8769672
26759,11,214,695464,15,214,0,0,-1,1,0,-1,4.4412107,4.099132
26760,1,139,26760,15,139,0,1,139,1,0,139,3.513684,6.031917
26761,3,51,342952,15,51,0,0,-1,1,0,-1,3.985854,3.4934552
26762,1,139,40144,15,139,0,1,139,1,0,139,3.228748,6.4106684
26763,8,157,846916,15,157,0,0,-1,1,0,-1,5.692505,7.015464
26764,1,139,30112,15,139,1,1,139,2,1,139,6.2729754,6.053079
26765,3,139,80296,15,139,0,0,-1,1,0,-1,4.844524,6.8987074
26766,1,95,90340,15,95,0,1,-1,1,0,-1,3.4597042,6.5930357
26767,11,95,271024,15,95,0,0,-1,1,0,-1,3.1386847,5.9661255
26768,1,95,26768,15,95,0,1,95,1,0,95,4.985784,6.158415
26769,3,69,80308,15,69,0,0,-1,1,0,-1,4.7957234,2.9428356
26770,1,69,67768,15,69,1,1,-1,2,1,-1,3.6296036,4.8394895
26771,6,69,120472,15,69,0,0,-1,1,0,-1,5.730912,5.0129457
26772,1,95,26772,15,95,0,1,95,1,0,95,2.7980378,3.7024076
26773,3,95,80320,15,95,0,0,-1,1,0,-1,7.200158,5.254682
26774,1,139,60244,15,139,0,1,-1,1,0,-1,6.5173936,5.2458286
26775,8,139,180736,15,139,0,0,-1,1,0,-1,4.5476623,5.7901134
26776,1,95,26776,15,95,1,1,95,2,1,95,4.191749,5.968055
26777,3,69,90376,15,69,0,0,-1,1,0,-1,6.737057,4.654623
26778,1,95,40168,15,95,0,1,95,1,0,95,3.2623565,3.2451153
26779,19,77,305044,15,77,0,0,-1,1,0,-1,6.2649827,4.61181
26780,1,46,50848,15,46,0,1,-1,1,0,-1,5.695315,5.9925566
26781,3,46,80344,15,46,0,0,-1,1,0,-1,6.3890715,5.4337635
26782,1,46,135592,15,46,1,1,-1,2,1,-1,5.1567526,5.8830624
26783,52,121,2316760,15,121,0,0,-1,1,0,-1,6.286288,6.5205207
26784,1,46,26784,15,46,0,1,46,1,0,46,4.9884005,4.8305435
26785,3,121,217240,15,121,0,0,-1,1,0,-1,2.6454399,4.680748
26786,1,95,40180,15,95,0,1,95,1,0,95,5.7676506,5.7027016
26787,6,95,120544,15,95,0,0,-1,1,0,-1,4.7098575,3.1657588
26788,1,95,85840,15,95,1,1,-1,2,1,-1,6.9029446,5.7633677
26789,3,95,85840,15,95,0,0,-1,1,0,-1,3.5886457,5.0424733
26790,1,95,85840,15,95,0,1,-1,1,0,-1,4.8376546,5.035366
26791,34,69,514996,15,69,0,0,-1,1,0,-1,4.459773,4.511175
26792,1,46,26792,15,46,0,1,46,1,0,46,2.5477571,4.1571307
26793,3,245,4399972,15,245,0,0,-1,1,0,-1,3.142069,4.742889
26794,1,46,40192,15,46,1,1,46,2,1,46,5.757165,2.9613228
26795,8,95,120580,15,95,0,0,-1,1,0,-1,3.5583696,2.9449441
26796,1,139,30148,15,139,0,1,139,1,0,139,4.0580072,6.8495393
26797,3,139,80392,15,139,0,0,-1,1,0,-1,4.7700496,6.224513
26798,1,139,90448,15,139,0,1,-1,1,0,-1,5.336638,4.1478295
26799,13,95,386368,15,95,0,0,-1,1,0,-1,2.957595,5.8171554
26800,1,139,26800,15,139,1,1,139,2,1,139,3.6241655,6.470666
26801,3,121,80404,15,121,0,0,-1,1,0,-1,3.622503,6.9020147
26802,1,121,45232,15,121,0,1,121,1,0,121,5.475771,4.2569876
26803,6,121,120616,15,121,0,0,-1,1,0,-1,5.7080045,5.149806
26804,1,139,26804,15,139,0,1,139,1,0,139,2.5869768,4.7730865
26805,3,139,80416,15,139,0,0,-1,1,0,-1,5.6033454,5.4954333
26806,1,108,1100608,15,108,1,1,-1,2,1,-1,3.1023793,6.0345993
26807,8,108,1100608,15,108,0,0,-1,1,0,-1,4.45442,6.8211617
26808,1,139,26808,15,139,0,1,139,1,0,139,4.561132,4.417314
26809,3,121,90484,15,121,0,0,-1,1,0,-1,6.4916234,6.4290867
26810,1,139,40216,15,139,0,1,139,1,0,139,4.354418,3.240155
26811,11,95,135736,15,95,0,0,-1,1,0,-1,5.6617885,3.3269584
26812,1,95,85912,15,95,1,1,-1,2,1,-1,6.049808,6.581305
26813,3,95,85912,15,95,0,0,-1,1,0,-1,5.7118497,5.223386
26814,1,95,203632,15,95,0,1,-1,1,0,-1,6.512834,3.9779634
26815,19,95,610900,15,95,0,0,-1,1,0,-1,5.667435,6.432223
26816,1,46,26816,15,46,0,1,46,1,0,46,4.415076,5.5845423
26817,3,121,80452,15,121,0,0,-1,1,0,-1,2.8118644,4.321493
26818,1,121,50920,15,121,1,1,-1,2,1,-1,5.6716304,7.1153064
26819,6,121,120688,15,121,0,0,-1,1,0,-1,2.8243947,4.952307
26820,1,46,26820,15,46,0,1,46,1,0,46,4.61434,4.3181357
26821,3,46,80464,15,46,0,0,-1,1,0,-1,6.484538,5.7458105
26822,1,46,60352,15,46,0,1,-1,1,0,-1,3.715011,4.073987
26823,13,152,181060,15,152,0,0,-1,1,0,-1,5.6121683,6.68918
26824,1,46,26824,15,46,1,1,46,2,1,46,6.8374124,4.4752407
26825,3,139,135808,15,139,0,0,-1,1,0,-1,3.756263,2.705307
26826,1,46,40240,15,46,0,1,46,1,0,46,3.6688616,5.2468877
26827,8,77,120724,15,77,0,0,-1,1,0,-1,3.0514548,4.2759132
26828,1,46,30184,15,46,0,1,46,1,0,46,6.559071,5.298616
26829,3,46,80488,15,46,0,0,-1,1,0,-1,3.1946106,4.4870453
26830,1,152,619648,15,152,1,1,-1,2,1,-1,4.001644,2.6489248
26831,47,152,619648,15,152,0,0,-1,1,0,-1,5.381556,4.250273
26832,1,46,26832,15,46,0,1,46,1,0,46,4.4858623,4.541218
26833,3,121,103336,15,121,0,0,-1,1,0,-1,5.378683,6.1830215
26834,1,121,103336,15,121,0,1,-1,1,0,-1,6.420462,4.0541453
26835,6,121,120760,15,121,0,0,-1,1,0,-1,5.723654,4.400883
26836,1,46,26836,15,46,1,1,46,2,1,46,4.4480014,6.0705237
26837,3,46,80512,15,46,0,0,-1,1,0,-1,3.1068516,4.5553255
26838,1,121,275560,15,121,0,1,-1,1,0,-1,3.376364,3.8933938
26839,8,121,275560,15,121,0,0,-1,1,0,-1,4.150784,3.4323215
26840,1,95,86020,15,95,0,1,-1,1,0,-1,4.12926,6.6539526
26841,3,46,90592,15,46,0,0,-1,1,0,-1,6.398749,4.626145
26842,1,95,86020,15,95,1,1,-1,2,1,-1,5.368219,5.3685107
26843,13,121,203848,15,121,0,0,-1,1,0,-1,6.9779773,5.2855287
26844,1,95,86020,15,95,0,1,-1,1,0,-1,3.2743766,5.521069
26845,3,95,86020,15,95,0,0,-1,1,0,-1,3.9032774,3.6602535
26846,1,214,2480056,15,214,0,1,-1,1,0,-1,2.9654856,6.783452
26847,21,214,2480056,15,214,0,0,-1,1,0,-1,5.059672,3.1761153
26848,1,90,26848,15,90,1,1,90,2,1,90,5.9721856,2.933753
26849,3,121,774196,15,121,0,0,-1,1,0,-1,5.251981,5.2685623
26850,1,46,40276,15,46,0,1,46,1,0,46,4.476959,5.676661
26851,6,46,120832,15,46,0,0,-1,1,0,-1,3.50047,4.67027
26852,1,139,26852,15,139,0,1,139,1,0,139,6.800563,4.065885
26853,3,139,80560,15,139,0,0,-1,1,0,-1,4.490325,3.6125588
26854,1,139,60424,15,139,1,1,-1,2,1,-1,5.6289153,6.3144574
26855,29,95,305908,15,95,0,0,-1,1,0,-1,5.310278,5.623841
26856,1,90,26856,15,90,0,1,90,1,0,90,3.5666158,4.7994747
26857,3,95,203956,15,95,0,0,-1,1,0,-1,4.986676,2.8594973
26858,1,90,40288,15,90,0,1,90,1,0,90,4.323832,6.113437
26859,8,95,152980,15,95,0,0,-1,1,0,-1,3.9047754,7.121839
26860,1,139,34000,15,139,1,1,139,2,1,139,5.518147,4.0894337
26861,3,139,80584,15,139,0,0,-1,1,0,-1,2.6973846,3.7318714
26862,1,139,90664,15,139,0,1,-1,1,0,-1,3.6751895,4.035985
26863,68,183,1161844,15,183,0,0,-1,1,0,-1,4.0797462,5.927733
26864,1,90,26864,15,90,0,1,90,1,0,90,5.2084856,5.0286765
26865,3,90,80596,15,90,0,0,-1,1,0,-1,6.2439303,5.7549677
26866,1,95,76516,15,95,1,1,-1,2,1,-1,4.7977843,5.7617364
26867,6,95,120904,15,95,0,0,-1,1,0,-1,5.61477,6.6248198
26868,1,90,26868,15,90,0,1,90,1,0,90,5.805518,5.592627
26869,3,90,80608,15,90,0,0,-1,1,0,-1,2.721593,4.7415605
26870,1,95,68020,15,95,0,1,-1,1,0,-1,5.085016,5.7254267
26871,8,95,181384,15,95,0,0,-1,1,0,-1,3.6814587,3.1191335
26872,1,139,51028,15,139,1,1,-1,2,1,-1,4.3386884,5.8090005
26873,3,95,102040,15,95,0,0,-1,1,0,-1,3.9989498,5.3817534
26874,1,139,51028,15,139,0,1,-1,1,0,-1,5.2443376,5.205897
26875,32,126,516616,15,126,0,0,-1,1,0,-1,5.440399,3.0951169
26876,1,139,153088,15,139,0,1,-1,1,0,-1,3.45604,3.0787983
26877,3,139,153088,15,139,0,0,-1,1,0,-1,3.2130387,3.0072708
26878,1,245,497176,15,245,1,1,-1,2,1,-1,4.5494804,4.3898907
26879,73,245,1377808,15,245,0,0,-1,1,0,-1,3.2331276,3.0964656
26880,1,46,26880,15,46,0,1,46,1,0,46,5.278733,5.546986
26881,3,90,80644,15,90,0,0,-1,1,0,-1,4.067172,7.081961
26882,1,90,43072,15,90,0,1,90,1,0,90,4.4828033,4.640607
26883,6,90,120976,15,90,0,0,-1,1,0,-1,3.124144,3.6582081
26884,1,46,26884,15,46,1,1,46,2,1,46,4.905803,4.595232
26885,3,46,80656,15,46,0,0,-1,1,0,-1,3.4325547,5.002444
26886,1,46,60496,15,46,0,1,-1,1,0,-1,4.3486547,3.3343225
26887,11,90,181492,15,90,0,0,-1,1,0,-1,5.5641785,6.853859
26888,1,46,26888,15,46,0,1,46,1,0,46,6.209379,6.133334
26889,3,90,136132,15,90,0,0,-1,1,0,-1,4.6616035,4.4488554
26890,1,46,40336,15,46,1,1,46,2,1,46,6.034494,5.1463985
26891,8,90,121012,15,90,0,0,-1,1,0,-1,6.5226846,3.835055
