node,stopping_time,total_stopping_time,maximum_excursion,binary_length,parity_vector_length,in_degree,out_degree,distance_from_root,ancestor_count,branching_factor,level_set,umap_1,umap_2
390,1,120,9232,9,120,1,1,120,2,1,120,4.198182,5.262693
391,11,120,9232,9,120,1,1,120,2,1,120,5.7056527,5.2636423
392,1,27,392,9,27,1,1,27,2,1,27,4.434956,5.3682256
393,3,58,2248,9,58,1,1,58,2,1,58,4.7418423,4.972638
394,1,27,592,9,27,2,1,27,3,2,27,6.2040296,6.4288263
395,8,76,9232,9,76,1,1,76,2,1,76,4.4759145,5.227865
396,1,27,448,9,27,1,1,27,2,1,27,6.7404313,3.5992143
397,3,27,1192,9,27,1,1,27,2,1,27,4.0536585,3.6853306
398,1,120,9232,9,120,1,1,120,2,1,120,4.8275514,3.417006
399,11,120,9232,9,120,1,1,120,2,1,120,5.635993,3.3208244
400,1,27,400,9,27,2,1,27,3,2,27,5.7782936,5.8143024
401,3,19,1204,9,19,1,1,19,2,1,19,5.5421576,5.7944303
402,1,19,1024,9,19,1,1,19,2,1,19,3.2964356,6.1818213
403,6,19,1816,9,19,1,1,19,2,1,19,7.0772996,5.933379
404,1,27,404,9,27,1,1,27,2,1,27,5.9923882,5.9274244
405,3,27,1216,9,27,1,1,27,2,1,27,3.7030034,4.2421384
406,1,40,916,9,40,2,1,40,3,2,40,6.2917113,4.9429054
407,8,40,2752,9,40,1,1,40,2,1,40,3.3695655,5.6542726
408,1,27,408,9,27,1,1,27,2,1,27,5.0661325,5.2981644
409,3,40,1384,9,40,1,1,40,2,1,40,4.7668786,6.411126
410,1,27,616,9,27,1,1,27,2,1,27,4.543274,5.7988877
411,24,133,9232,9,133,1,1,133,2,1,133,6.137502,4.317353
412,1,89,9232,9,89,2,1,89,3,2,89,5.454473,5.4345503
413,3,89,9232,9,89,1,1,89,2,1,89,6.677779,5.834006
414,1,89,9232,9,89,1,1,89,2,1,89,6.043035,6.2171926
415,24,133,9232,9,133,1,1,133,2,1,133,4.980735,3.9920044
416,1,14,416,9,14,1,1,14,2,1,14,5.3671627,5.602964
417,3,133,9232,9,133,1,1,133,2,1,133,3.2390823,5.698746
418,1,40,628,9,40,2,1,40,3,2,40,3.2235818,3.577684
419,6,40,1888,9,40,1,1,40,2,1,40,4.1168084,3.9396186
420,1,40,808,9,40,1,1,40,2,1,40,5.994188,3.3460028
421,3,40,1264,9,40,1,1,40,2,1,40,4.9779243,5.7402897
422,1,40,952,9,40,1,1,40,2,1,40,4.0429907,5.2699547
423,16,32,3220,9,32,1,1,32,2,1,32,5.5472875,4.9512978
424,1,14,424,9,14,2,1,14,3,2,14,3.4576757,4.091949
425,3,58,9232,9,58,1,1,58,2,1,58,3.147458,4.7807045
426,1,14,640,9,14,1,1,14,2,1,14,6.2859406,5.1975126
427,8,53,2752,9,53,1,1,53,2,1,53,4.522959,6.4756007
428,1,102,9232,9,102,1,1,102,2,1,102,4.3803277,4.2942586
429,3,102,9232,9,102,1,1,102,2,1,102,6.465213,4.476536
430,1,102,9232,9,102,2,1,102,3,2,102,3.645765,3.836662
431,13,40,4372,9,40,1,1,40,2,1,40,6.629971,3.8720272
432,1,115,9232,9,115,1,1,115,2,1,115,4.7011695,5.783949
433,3,27,1300,9,27,1,1,27,2,1,27,3.555718,6.227138
434,1,27,736,9,27,1,1,27,2,1,27,3.1917067,5.7339554
435,6,27,1960,9,27,1,1,27,2,1,27,4.7894197,5.826948
436,1,115,9232,9,115,2,1,115,3,2,115,5.270741,7.088099
437,3,115,9232,9,115,1,1,115,2,1,115,6.026527,4.6353207
438,1,53,1672,9,53,1,1,53,2,1,53,4.0814734,5.468121
439,8,53,2968,9,53,1,1,53,2,1,53,5.018347,4.0833297
440,1,115,9232,9,115,1,1,115,2,1,115,4.9965606,5.565614
441,3,27,1492,9,27,1,1,27,2,1,27,3.487092,3.580578
442,1,115,9232,9,115,2,1,115,3,2,115,4.633088,5.0489507
443,11,53,2248,9,53,1,1,53,2,1,53,4.1245112,6.3388686
444,1,71,9232,9,71,1,1,71,2,1,71,3.7597275,5.3244915
445,3,71,9232,9,71,1,1,71,2,1,71,5.954417,5.091344
446,1,71,9232,9,71,1,1,71,2,1,71,4.9801536,5.5404
447,65,97,39364,9,97,1,1,97,2,1,97,4.1006217,5.131909
448,1,22,448,9,22,2,1,22,3,2,22,5.0538144,5.8503847
449,3,115,9232,9,115,1,1,115,2,1,115,4.969987,6.162616
450,1,53,4372,9,53,1,1,53,2,1,53,4.6554956,6.4708443
451,6,53,4372,9,53,1,1,53,2,1,53,6.425555,5.4490137
452,1,14,452,9,14,1,1,14,2,1,14,5.574457,4.960433
453,3,14,1360,9,14,1,1,14,2,1,14,5.8845315,5.701733
454,1,14,1024,9,14,2,1,14,3,2,14,5.2651043,5.160493
455,13,40,3076,9,40,1,1,40,2,1,40,6.0202575,4.3806725
456,1,35,456,9,35,1,1,35,2,1,35,6.4962063,5.8506837
457,3,128,9232,9,128,1,1,128,2,1,128,4.565939,5.594076
458,1,35,688,9,35,1,1,35,2,1,35,7.3057957,5.0243425
459,8,128,9232,9,128,1,1,128,2,1,128,5.429789,3.6689596
460,1,35,520,9,35,2,1,35,3,2,35,6.987898,6.040572
461,3,35,1384,9,35,1,1,35,2,1,35,5.6428223,6.501493
462,1,128,9232,9,128,1,1,128,2,1,128,4.61467,5.895127
463,19,128,9232,9,128,1,1,128,2,1,128,5.5590224,6.0579343
464,1,22,464,9,22,1,1,22,2,1,22,5.1213865,3.8191183
465,3,35,1396,9,35,1,1,35,2,1,35,3.443868,3.7547815
466,1,84,9232,9,84,2,1,84,3,2,84,6.3772936,4.0661144
467,6,84,9232,9,84,1,1,84,2,1,84,2.8983157,5.782075
468,1,22,468,9,22,1,1,22,2,1,22,3.3339827,5.0936546
469,3,22,1408,9,22,1,1,22,2,1,22,4.696222,6.8794446
470,1,128,9232,9,128,1,1,128,2,1,128,5.8248777,4.5450425
471,8,128,9232,9,128,1,1,128,2,1,128,5.211731,6.351185
472,1,35,472,9,35,2,1,35,3,2,35,4.149741,4.406639
473,3,35,1600,9,35,1,1,35,2,1,35,5.2138543,4.701371
474,1,35,712,9,35,1,1,35,2,1,35,5.4017673,2.970568
475,13,27,3616,9,27,1,1,27,2,1,27,6.815,3.599775
476,1,35,808,9,35,1,1,35,2,1,35,6.6995864,4.3730474
477,3,35,1432,9,35,1,1,35,2,1,35,3.2583232,5.9792824
478,1,53,9232,9,53,2,1,53,3,2,53,6.348805,6.2739797
479,26,53,9232,9,53,1,1,53,2,1,53,4.0022054,6.0572715
480,1,22,480,9,22,1,1,22,2,1,22,6.163576,4.7694902
481,3,48,2752,9,48,1,1,48,2,1,48,4.7625237,4.860418
482,1,22,724,9,22,1,1,22,2,1,22,5.9980774,5.568685
483,6,22,2176,9,22,1,1,22,2,1,22,4.593468,6.459871
484,1,97,9232,9,97,2,1,97,3,2,97,6.296213,6.8888774
485,3,97,9232,9,97,1,1,97,2,1,97,4.865265,5.199144
486,1,97,9232,9,97,1,1,97,2,1,97,4.586259,6.650187
487,32,141,9232,9,141,1,1,141,2,1,141,6.3207507,3.4995399
488,1,22,488,9,22,1,1,22,2,1,22,5.5239286,4.736447
489,3,48,4192,9,48,1,1,48,2,1,48,3.8600578,3.7847502
490,1,22,736,9,22,2,1,22,3,2,22,4.5622153,5.087129
491,8,141,9232,9,141,1,1,141,2,1,141,6.3526335,3.8807626
492,1,48,628,9,48,1,1,48,2,1,48,6.811881,6.6216893
493,3,48,1480,9,48,1,1,48,2,1,48,4.7409587,5.129669
494,1,48,1672,9,48,1,1,48,2,1,48,5.2317476,3.4964197
495,44,97,14308,9,97,1,1,97,2,1,97,4.29837,4.311637
496,1,110,9232,9,110,2,1,110,3,2,110,4.018614,4.8710155
497,3,22,1492,9,22,1,1,22,2,1,22,3.9893558,5.7373257
498,1,48,952,9,48,1,1,48,2,1,48,4.174287,6.6608295
499,6,48,2248,9,48,1,1,48,2,1,48,4.499055,4.3226256
500,1,110,9232,9,110,1,1,110,2,1,110,6.2043095,6.46735
501,3,110,9232,9,110,1,1,110,2,1,110,6.1335144,3.5380704
502,1,66,9232,9,66,2,1,66,3,2,66,5.253241,5.001005
503,8,66,9232,9,66,1,1,66,2,1,66,3.9579,4.6691017
504,1,110,9232,9,110,1,1,110,2,1,110,4.508305,3.7279403
505,3,61,2752,9,61,1,1,61,2,1,61,3.8663716,5.037567
506,1,110,9232,9,110,1,1,110,2,1,110,4.8092275,5.082727
507,16,35,2896,9,35,1,1,35,2,1,35,4.0424,4.3938746
508,1,48,4372,9,48,2,1,48,3,2,48,6.9399676,5.288717
509,3,48,4372,9,48,1,1,48,2,1,48,4.6573424,3.9020605
510,1,48,13120,9,48,1,1,48,2,1,48,3.7881854,5.4366436
511,29,61,39364,9,61,1,1,61,2,1,61,3.9927857,6.4311795
512,1,9,512,10,9,1,1,9,2,1,9,2.993865,6.0763674
513,3,35,1540,10,35,1,1,35,2,1,35,3.1714263,3.6658778
514,1,123,9232,10,123,2,1,123,3,2,123,5.2187285,3.6295779
515,6,123,9232,10,123,1,1,123,2,1,123,4.1364336,4.4934163
516,1,123,9232,10,123,1,1,123,2,1,123,5.7207217,4.942244
517,3,123,9232,10,123,1,1,123,2,1,123,5.9602757,5.3471713
518,1,123,9232,10,123,1,1,123,2,1,123,4.976875,4.2577534
519,11,61,3508,10,61,1,1,61,2,1,61,5.5931664,3.170142
520,1,30,520,10,30,2,1,30,3,2,30,2.8943086,4.4787
521,3,123,9232,10,123,1,1,123,2,1,123,5.138986,5.0862703
522,1,30,784,10,30,1,1,30,2,1,30,4.7630224,4.8255515
523,8,123,9232,10,123,1,1,123,2,1,123,7.10594,5.08413
524,1,30,592,10,30,1,1,30,2,1,30,4.8692007,5.5099072
525,3,30,1576,10,30,1,1,30,2,1,30,4.496865,6.1013007
526,1,79,9232,10,79,2,1,79,3,2,79,6.9944453,6.4193215
527,11,79,9232,10,79,1,1,79,2,1,79,4.9901505,6.5915294
528,1,30,528,10,30,1,1,30,2,1,30,5.11755,3.9809601
529,3,30,1588,10,30,1,1,30,2,1,30,4.741129,3.0241137
530,1,123,9232,10,123,1,1,123,2,1,123,6.266656,3.80998
531,6,123,9232,10,123,1,1,123,2,1,123,5.8268247,5.9131165
532,1,30,532,10,30,2,1,30,3,2,30,4.9983716,3.6289463
533,3,30,1600,10,30,1,1,30,2,1,30,4.8884487,4.461801
534,1,22,1204,10,22,1,1,22,2,1,22,5.557232,4.78788
535,8,22,3616,10,22,1,1,22,2,1,22,4.474594,3.4305253
536,1,30,536,10,30,1,1,30,2,1,30,6.229464,4.709083
537,3,22,1816,10,22,1,1,22,2,1,22,3.8727434,2.581757
538,1,30,808,10,30,2,1,30,3,2,30,6.021282,6.4678893
539,21,48,9232,10,48,1,1,48,2,1,48,4.4272356,5.8693547
540,1,43,916,10,43,1,1,43,2,1,43,5.978663,5.378706
541,3,43,1624,10,43,1,1,43,2,1,43,3.9399998,3.3195758
542,1,43,2752,10,43,1,1,43,2,1,43,4.969644,5.6340494
543,21,136,9232,10,136,1,1,136,2,1,136,5.386828,5.6138005
544,1,17,544,10,17,2,1,17,3,2,17,4.4603915,2.9695394
545,3,43,1636,10,43,1,1,43,2,1,43,6.864507,3.7024157
546,1,30,820,10,30,1,1,30,2,1,30,4.9893517,5.7118635
547,6,30,2464,10,30,1,1,30,2,1,30,6.1176305,4.312281
548,1,92,9232,10,92,1,1,92,2,1,92,4.6228967,3.9788904
549,3,92,9232,10,92,1,1,92,2,1,92,6.1131897,6.61355
550,1,92,9232,10,92,2,1,92,3,2,92,3.1006546,4.644956
551,13,43,4192,10,43,1,1,43,2,1,43,4.9420605,5.0718584
552,1,17,552,10,17,1,1,17,2,1,17,5.042723,4.655819
553,3,136,9232,10,136,1,1,136,2,1,136,5.7107153,6.5417147
554,1,17,832,10,17,1,1,17,2,1,17,3.5233417,4.793855
555,8,30,2500,10,30,1,1,30,2,1,30,6.984507,6.108965
556,1,43,628,10,43,2,1,43,3,2,43,3.031393,5.1407514
557,3,43,1672,10,43,1,1,43,2,1,43,4.4309235,2.6448264
558,1,43,1888,10,43,1,1,43,2,1,43,5.231089,3.80079
559,26,87,8080,10,87,1,1,87,2,1,87,4.8737574,5.5957994
560,1,17,560,10,17,1,1,17,2,1,17,4.1902986,5.8464994
561,3,43,1684,10,43,1,1,43,2,1,43,5.0418396,3.4528413
562,1,43,952,10,43,2,1,43,3,2,43,3.943334,5.8564215
563,6,43,2536,10,43,1,1,43,2,1,43,3.1846507,5.345212
564,1,17,564,10,17,1,1,17,2,1,17,6.4042854,6.033582
565,3,17,1696,10,17,1,1,17,2,1,17,5.3247066,4.9111147
566,1,61,9232,10,61,1,1,61,2,1,61,4.9256973,4.8347735
567,8,61,9232,10,61,1,1,61,2,1,61,6.3475423,4.9241505
568,1,105,9232,10,105,2,1,105,3,2,105,5.7448206,6.5532017
569,3,56,2752,10,56,1,1,56,2,1,56,4.6398582,6.248753
570,1,105,9232,10,105,1,1,105,2,1,105,5.4654713,3.5177472
571,11,30,2896,10,30,1,1,30,2,1,30,3.7075088,5.717556
572,1,105,9232,10,105,1,1,105,2,1,105,4.777862,2.94311
573,3,105,9232,10,105,1,1,105,2,1,105,5.395443,4.2783813
574,1,43,4372,10,43,2,1,43,3,2,43,3.9243956,3.4786847
575,16,43,13120,10,43,1,1,43,2,1,43,6.3367167,5.5988045
576,1,25,576,10,25,1,1,25,2,1,25,6.7856646,4.9366875
577,3,30,1732,10,30,1,1,30,2,1,30,5.2074027,3.3260374
578,1,30,868,10,30,1,1,30,2,1,30,5.5966997,3.1412847
579,6,30,2608,10,30,1,1,30,2,1,30,4.623525,4.581895
580,1,118,9232,10,118,2,1,118,3,2,118,4.923751,6.0265036
581,3,118,9232,10,118,1,1,118,2,1,118,4.7331467,5.7693286
582,1,118,9232,10,118,1,1,118,2,1,118,5.4543877,5.7275
583,16,30,3940,10,30,1,1,30,2,1,30,3.8019092,4.6815424
584,1,118,9232,10,118,1,1,118,2,1,118,5.1769743,6.4465714
585,3,56,2968,10,56,1,1,56,2,1,56,3.334715,3.5308397
586,1,118,9232,10,118,2,1,118,3,2,118,4.5977154,6.6987514
587,8,118,9232,10,118,1,1,118,2,1,118,4.195869,3.1613936
588,1,118,9232,10,118,1,1,118,2,1,118,2.9414623,5.6125674
589,3,118,9232,10,118,1,1,118,2,1,118,4.9092045,5.8885207
590,1,56,2248,10,56,1,1,56,2,1,56,3.4057374,4.799194
591,13,56,5992,10,56,1,1,56,2,1,56,6.9077826,3.7173467
592,1,25,592,10,25,2,1,25,3,2,25,3.575709,5.201606
593,3,74,9232,10,74,1,1,74,2,1,74,6.1451125,2.837323
594,1,74,9232,10,74,1,1,74,2,1,74,3.8985176,4.5289683
595,6,74,9232,10,74,1,1,74,2,1,74,4.3388643,4.493314
596,1,25,596,10,25,1,1,25,2,1,25,4.647731,5.1420035
597,3,25,1792,10,25,1,1,25,2,1,25,5.773389,6.444906
598,1,118,9232,10,118,2,1,118,3,2,118,4.9200797,4.903397
599,8,118,9232,10,118,1,1,118,2,1,118,3.8566658,6.9010825
600,1,17,600,10,17,1,1,17,2,1,17,4.242281,3.318165
601,3,56,4372,10,56,1,1,56,2,1,56,5.611176,4.724514
602,1,17,904,10,17,1,1,17,2,1,17,4.64177,6.105258
603,26,69,5812,10,69,1,1,69,2,1,69,5.57477,5.24854
604,1,17,1024,10,17,2,1,17,3,2,17,5.398914,4.792695
605,3,17,1816,10,17,1,1,17,2,1,17,5.2350364,5.198244
606,1,43,3076,10,43,1,1,43,2,1,43,4.375209,5.2221107
607,13,43,9232,10,43,1,1,43,2,1,43,6.5531306,4.3013654
608,1,25,608,10,25,1,1,25,2,1,25,4.035874,4.121489
609,3,131,9232,10,131,1,1,131,2,1,131,4.5460386,5.675677
610,1,38,916,10,38,2,1,38,3,2,38,4.658807,2.9009154
611,6,38,2752,10,38,1,1,38,2,1,38,4.4794292,3.7521045
612,1,38,612,10,38,1,1,38,2,1,38,5.979466,5.317177
613,3,38,1840,10,38,1,1,38,2,1,38,4.954528,5.6907334
614,1,38,1384,10,38,1,1,38,2,1,38,3.901113,4.7181735
615,19,69,10528,10,69,1,1,69,2,1,69,5.334768,4.025701
616,1,25,616,10,25,2,1,25,3,2,25,3.9733584,6.219299
617,3,131,9232,10,131,1,1,131,2,1,131,4.757009,4.226837
618,1,25,928,10,25,1,1,25,2,1,25,6.1569324,2.8776128
619,8,131,9232,10,131,1,1,131,2,1,131,3.7862997,4.773138
620,1,87,9232,10,87,1,1,87,2,1,87,3.4298596,4.204281
621,3,87,9232,10,87,1,1,87,2,1,87,5.9219594,4.170017
622,1,87,9232,10,87,2,1,87,3,2,87,5.4017806,4.382767
623,21,131,9232,10,131,1,1,131,2,1,131,6.344408,3.9636953
624,1,38,624,10,38,1,1,38,2,1,38,5.491334,4.688134
625,3,25,1876,10,25,1,1,25,2,1,25,4.4758315,6.553714
626,1,131,9232,10,131,1,1,131,2,1,131,3.3597085,6.1913967
627,6,131,9232,10,131,1,1,131,2,1,131,4.133123,4.9698353
628,1,38,628,10,38,2,1,38,3,2,38,4.1792283,5.9157043
629,3,38,1888,10,38,1,1,38,2,1,38,3.5329556,4.4237275
630,1,38,1600,10,38,1,1,38,2,1,38,4.868408,5.0110054
631,8,38,4264,10,38,1,1,38,2,1,38,3.5320835,4.701805
632,1,38,808,10,38,1,1,38,2,1,38,4.104964,4.740613
633,3,30,3616,10,30,1,1,30,2,1,30,6.144855,5.0129995
634,1,38,952,10,38,2,1,38,3,2,38,5.6328564,5.7343445
635,13,30,3220,10,30,1,1,30,2,1,30,4.4602814,4.8459244
636,1,56,9232,10,56,1,1,56,2,1,56,6.8235316,5.5737762
637,3,56,9232,10,56,1,1,56,2,1,56,5.3034363,5.9276137
638,1,56,9232,10,56,1,1,56,2,1,56,5.6576843,5.032189
639,37,131,41524,10,131,1,1,131,2,1,131,4.8768997,5.4237204
640,1,12,640,10,12,2,1,12,3,2,12,5.7380743,5.139724
641,3,51,2752,10,51,1,1,51,2,1,51,5.6573186,4.211758
642,1,25,964,10,25,1,1,25,2,1,25,2.966941,4.622048
643,6,25,2896,10,25,1,1,25,2,1,25,5.511849,4.223839
644,1,100,9232,10,100,1,1,100,2,1,100,6.1535263,6.6065474
645,3,100,9232,10,100,1,1,100,2,1,100,5.228473,7.1991863
646,1,100,9232,10,100,2,1,100,3,2,100,6.1567206,5.552179
647,11,38,4372,10,38,1,1,38,2,1,38,6.6009035,5.3925667
648,1,25,648,10,25,1,1,25,2,1,25,5.0210786,5.135009
649,3,144,9232,10,144,1,1,144,2,1,144,4.163171,6.0455246
650,1,25,976,10,25,1,1,25,2,1,25,3.5675113,3.4507813
651,8,100,9232,10,100,1,1,100,2,1,100,5.1487355,6.4242487
652,1,25,736,10,25,2,1,25,3,2,25,4.579122,6.748863
653,3,25,1960,10,25,1,1,25,2,1,25,5.7991495,6.055683
654,1,144,9232,10,144,1,1,144,2,1,144,5.674067,5.969281
655,11,144,9232,10,144,1,1,144,2,1,144,5.2136526,3.1638165
656,1,113,9232,10,113,1,1,113,2,1,113,7.051803,4.0496745
657,3,51,1972,10,51,1,1,51,2,1,51,5.2806706,5.8705
658,1,51,1672,10,51,2,1,51,3,2,51,5.130805,4.1130457
659,6,51,2968,10,51,1,1,51,2,1,51,4.0049,5.521611
660,1,113,9232,10,113,1,1,113,2,1,113,7.1197,5.7857265
661,3,113,9232,10,113,1,1,113,2,1,113,5.8241076,6.490596
662,1,25,1492,10,25,1,1,25,2,1,25,4.611274,6.695559
663,8,25,4480,10,25,1,1,25,2,1,25,5.732457,4.8227415
664,1,113,9232,10,113,2,1,113,3,2,113,6.674016,4.6525826
665,3,51,2248,10,51,1,1,51,2,1,51,4.4684544,5.122522
666,1,113,9232,10,113,1,1,113,2,1,113,3.960005,4.813442
667,39,144,21688,10,144,1,1,144,2,1,144,4.385756,4.236645
668,1,69,9232,10,69,1,1,69,2,1,69,3.6875582,5.741594
669,3,69,9232,10,69,1,1,69,2,1,69,5.8272896,4.244406
670,1,69,9232,10,69,2,1,69,3,2,69,5.2106175,3.9934287
671,63,95,39364,10,95,1,1,95,2,1,95,5.213694,5.8905
672,1,12,672,10,12,1,1,12,2,1,12,4.945914,5.062011
673,3,64,2752,10,64,1,1,64,2,1,64,5.817222,3.6583903
674,1,113,9232,10,113,1,1,113,2,1,113,5.986986,6.1423244
675,6,113,9232,10,113,1,1,113,2,1,113,4.1216497,4.2141724
676,1,51,4372,10,51,2,1,51,3,2,51,6.1649394,6.5464444
677,3,51,4372,10,51,1,1,51,2,1,51,6.397736,5.942053
678,1,51,4372,10,51,1,1,51,2,1,51,5.3592706,2.7859166
679,21,64,5812,10,64,1,1,64,2,1,64,3.6777704,6.233995
680,1,12,680,10,12,1,1,12,2,1,12,6.485664,3.7166069
681,3,64,39364,10,64,1,1,64,2,1,64,3.688925,6.296221
682,1,12,1024,10,12,2,1,12,3,2,12,3.155269,4.041077
683,8,38,3076,10,38,1,1,38,2,1,38,4.3742266,4.798082
684,1,126,9232,10,126,1,1,126,2,1,126,5.521369,6.2202883
685,3,126,9232,10,126,1,1,126,2,1,126,3.7148895,5.9562573
686,1,126,9232,10,126,1,1,126,2,1,126,4.4973946,4.5007243
687,13,38,6964,10,38,1,1,38,2,1,38,4.3840322,5.010465
688,1,33,688,10,33,2,1,33,3,2,33,3.0232522,4.667328
689,3,126,9232,10,126,1,1,126,2,1,126,4.1979656,3.2017887
690,1,126,9232,10,126,1,1,126,2,1,126,6.80128,4.227218
691,6,126,9232,10,126,1,1,126,2,1,126,6.622479,4.1047206
692,1,33,692,10,33,1,1,33,2,1,33,4.728344,3.7460072
693,3,33,2080,10,33,1,1,33,2,1,33,3.5848098,6.149407
694,1,126,9232,10,126,2,1,126,3,2,126,4.9497366,3.5836983
695,8,126,9232,10,126,1,1,126,2,1,126,6.349275,3.4553103
696,1,33,696,10,33,1,1,33,2,1,33,4.8780985,4.531895
697,3,126,9232,10,126,1,1,126,2,1,126,4.557737,4.3739347
698,1,33,1048,10,33,1,1,33,2,1,33,4.697162,6.6194816
699,11,64,3544,10,64,1,1,64,2,1,64,3.6964746,4.152953
700,1,82,9232,10,82,2,1,82,3,2,82,5.752891,4.510512
701,3,82,9232,10,82,1,1,82,2,1,82,2.862468,5.2326403
702,1,82,9232,10,82,1,1,82,2,1,82,5.0055666,4.8127666
703,132,170,250504,10,170,1,1,-1,2,1,-1,7.1938004,5.9345336
704,1,20,704,10,20,1,1,20,2,1,20,5.5371485,5.218439
705,3,33,2116,10,33,1,1,33,2,1,33,3.840939,4.2349486
706,1,126,9232,10,126,2,1,126,3,2,126,5.324097,3.2873292
707,6,126,9232,10,126,1,1,126,2,1,126,6.451271,5.2646127
708,1,33,708,10,33,1,1,33,2,1,33,5.532434,6.617467
709,3,33,2128,10,33,1,1,33,2,1,33,5.5433583,4.469332
710,1,33,1600,10,33,1,1,33,2,1,33,3.9858716,3.756629
711,13,64,4804,10,64,1,1,64,2,1,64,5.365374,4.7080073
712,1,33,712,10,33,2,1,33,3,2,33,3.8894057,5.451726
713,3,25,3616,10,25,1,1,25,2,1,25,5.0102277,4.7262516
714,1,33,1072,10,33,1,1,33,2,1,33,4.9078135,3.198301
715,8,25,3220,10,25,1,1,25,2,1,25,3.3129828,3.732465
716,1,33,808,10,33,1,1,33,2,1,33,5.9328694,6.2197614
717,3,33,2152,10,33,1,1,33,2,1,33,5.096432,4.8269825
718,1,51,9232,10,51,2,1,51,3,2,51,4.643494,3.3114088
719,21,51,9232,10,51,1,1,51,2,1,51,3.269737,6.5051513
720,1,20,720,10,20,1,1,20,2,1,20,5.155624,3.3950033
721,3,46,2164,10,46,1,1,46,2,1,46,5.245435,5.5230527
722,1,46,2752,10,46,1,1,46,2,1,46,5.250124,4.7439795
723,6,46,3256,10,46,1,1,46,2,1,46,5.559923,5.838515
724,1,20,724,10,20,2,1,20,3,2,20,5.6582994,4.767118
725,3,20,2176,10,20,1,1,20,2,1,20,3.773378,3.8181782
726,1,46,1636,10,46,1,1,46,2,1,46,4.040922,5.3680983
727,8,46,4912,10,46,1,1,46,2,1,46,4.685551,3.5782404
728,1,95,9232,10,95,1,1,95,2,1,95,5.923773,5.4085298
729,3,33,2464,10,33,1,1,33,2,1,33,4.9883494,4.580162
730,1,95,9232,10,95,2,1,95,3,2,95,3.4911697,5.297475
731,13,139,9232,10,139,1,1,139,2,1,139,4.382361,5.4845576
732,1,95,9232,10,95,1,1,95,2,1,95,5.8746853,6.4171343
733,3,95,9232,10,95,1,1,95,2,1,95,6.446598,4.2689376
734,1,46,4192,10,46,1,1,46,2,1,46,6.790121,5.2879033
735,16,46,11176,10,46,1,1,46,2,1,46,3.7776506,3.4423356
736,1,20,736,10,20,2,1,20,3,2,20,3.736872,6.8009624
737,3,139,9232,10,139,1,1,139,2,1,139,5.7244735,6.487991
738,1,20,1108,10,20,1,1,20,2,1,20,6.018072,3.4790535
739,6,20,3328,10,20,1,1,20,2,1,20,4.1999273,5.168963
740,1,46,740,10,46,1,1,46,2,1,46,4.357332,4.519397
741,3,46,2224,10,46,1,1,46,2,1,46,6.9322114,4.0561776
742,1,46,1672,10,46,2,1,46,3,2,46,6.1048765,5.799497
743,39,95,14308,10,95,1,1,95,2,1,95,2.8234522,4.0754437
744,1,20,744,10,20,1,1,20,2,1,20,4.291828,4.651018
745,3,90,8080,10,90,1,1,90,2,1,90,5.1535487,3.5397272
746,1,20,1120,10,20,1,1,20,2,1,20,4.333759,4.062961
747,8,46,4264,10,46,1,1,46,2,1,46,4.3446393,3.5597556
748,1,46,952,10,46,2,1,46,3,2,46,4.5959992,5.0258675
749,3,46,2248,10,46,1,1,46,2,1,46,7.003824,4.6008115
750,1,46,2536,10,46,1,1,46,2,1,46,5.1677084,6.52994
751,34,139,21688,10,139,1,1,139,2,1,139,3.7905061,4.162554
752,1,108,9232,10,108,1,1,108,2,1,108,5.872002,3.519403
753,3,20,2260,10,20,1,1,20,2,1,20,2.9952817,4.8521895
754,1,64,9232,10,64,2,1,64,3,2,64,3.7679656,5.37407
755,6,64,9232,10,64,1,1,64,2,1,64,6.0552125,5.902156
756,1,108,9232,10,108,1,1,108,2,1,108,5.1879964,3.0207767
757,3,108,9232,10,108,1,1,108,2,1,108,4.6703706,5.793697
758,1,59,2752,10,59,1,1,59,2,1,59,4.39708,2.8446834
759,8,59,5128,10,59,1,1,59,2,1,59,5.363133,5.0921574
760,1,108,9232,10,108,2,1,108,3,2,108,5.266745,4.0477
761,3,33,2896,10,33,1,1,33,2,1,33,5.3275094,4.0679817
762,1,108,9232,10,108,1,1,108,2,1,108,5.882047,5.806932
763,32,152,9232,10,152,1,1,152,2,1,152,3.815287,5.1779814
764,1,46,4372,10,46,1,1,46,2,1,46,3.8345094,3.842956
765,3,46,4372,10,46,1,1,46,2,1,46,5.844849,2.874792
766,1,46,13120,10,46,2,1,46,3,2,46,6.0413337,5.1927485
767,26,59,39364,10,59,1,1,59,2,1,59,4.956234,6.2707624
768,1,15,768,10,15,1,1,15,2,1,15,4.3351045,4.8663917
769,3,33,2308,10,33,1,1,33,2,1,33,4.581301,5.196863
770,1,33,1156,10,33,1,1,33,2,1,33,3.5657876,5.106466
771,6,33,3472,10,33,1,1,33,2,1,33,3.8809733,6.5252166
772,1,121,9232,10,121,2,1,121,3,2,121,5.323005,4.163115
773,3,121,9232,10,121,1,1,121,2,1,121,5.9779434,3.789467
774,1,121,9232,10,121,1,1,121,2,1,121,4.4641747,5.183812
775,11,152,9232,10,152,1,1,152,2,1,152,5.665491,6.7052236
776,1,121,9232,10,121,1,1,121,2,1,121,4.69956,3.6567674
